DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2025/01/12,14:07:25,4,108.0,s,1920
2025/01/12,14:07:29,1,44.0,s,1921
2025/01/12,14:07:30,12,172.0,s,1922
2025/01/12,14:07:39,5,85.0,s,1923
2025/01/12,14:07:43,4,130.0,s,1924
2025/01/12,14:07:48,1,42.0,s,1925
2025/01/12,14:07:49,11,101.0,s,1926
2025/01/12,14:07:50,14,71.0,s,1927
2025/01/12,14:07:54,3,106.0,s,1928
2025/01/12,14:07:56,2,48.0,s,1929
2025/01/12,14:07:57,1,38.0,s,1930
2025/01/12,14:07:57,2,51.0,s,1931
2025/01/12,14:08:00,20,156.0,s,1932
2025/01/12,14:08:01,26,68.0,s,1933
2025/01/12,14:08:17,1,36.0,s,1934
2025/01/12,14:08:19,2,66.0,s,1935
2025/01/12,14:08:22,4,109.0,s,1936
2025/01/12,14:08:23,3,69.0,s,1937
2025/01/12,14:08:25,1,52.0,s,1938
2025/01/12,14:08:33,3,90.0,s,1939
2025/01/12,14:08:34,2,53.0,s,1940
2025/01/12,14:08:40,2,49.0,s,1941
2025/01/12,14:08:46,8,229.0,s,1942
2025/01/12,14:08:58,1,36.0,s,1943
2025/01/12,14:08:59,1,47.0,s,1944
2025/01/12,14:09:02,24,250.0,s,1945
2025/01/12,14:09:06,8,119.0,s,1946
2025/01/12,14:09:10,18,166.0,s,1947
2025/01/12,14:09:29,24,134.0,s,1948
2025/01/12,14:09:34,1,49.0,s,1949
2025/01/12,14:09:38,2,74.0,s,1950
2025/01/12,14:09:39,1,36.0,s,1951
2025/01/12,14:09:39,3,74.0,s,1952
2025/01/12,14:09:42,4,85.0,s,1953
2025/01/12,14:10:19,2,70.0,s,1954
2025/01/12,14:10:20,4,62.0,s,1955
2025/01/12,14:10:28,4,110.0,s,1956
2025/01/12,14:10:32,16,192.0,s,1957
2025/01/12,14:10:38,2,38.0,s,1958
2025/01/12,14:10:43,2,49.0,s,1959
2025/01/12,14:10:48,6,134.0,s,1960
2025/01/12,14:10:51,2,43.0,s,1961
2025/01/12,14:10:52,1,37.0,s,1962
2025/01/12,14:10:52,1,41.0,s,1963
2025/01/12,14:10:52,1,42.0,s,1964
2025/01/12,14:10:54,1,51.0,s,1965
2025/01/12,14:11:03,3,56.0,s,1966
2025/01/12,14:11:05,9,121.0,s,1967
2025/01/12,14:11:08,1,36.0,s,1968
2025/01/12,14:11:10,4,82.0,s,1969
2025/01/12,14:11:14,3,65.0,s,1970
2025/01/12,14:11:22,2,58.0,s,1971
2025/01/12,14:11:23,3,82.0,s,1972
2025/01/12,14:11:30,23,233.0,s,1973
2025/01/12,14:11:34,2,61.0,s,1974
2025/01/12,14:11:36,2,52.0,s,1975
2025/01/12,14:11:40,1,46.0,s,1976
2025/01/12,14:11:44,30,188.0,s,1977
2025/01/12,14:11:48,1,41.0,s,1978
2025/01/12,14:11:48,2,57.0,s,1979
2025/01/12,14:11:49,1,49.0,s,1980
2025/01/12,14:11:50,1,40.0,s,1981
2025/01/12,14:11:50,3,49.0,s,1982
2025/01/12,14:11:51,3,69.0,s,1983
2025/01/12,14:11:52,1,36.0,s,1984
2025/01/12,14:11:52,3,69.0,s,1985
2025/01/12,14:11:53,1,39.0,s,1986
2025/01/12,14:11:56,17,219.0,s,1987
2025/01/12,14:12:02,11,93.0,s,1988
2025/01/12,14:12:03,1,45.0,s,1989
2025/01/12,14:12:03,5,61.0,s,1990
2025/01/12,14:12:09,8,109.0,s,1991
2025/01/12,14:12:13,5,102.0,s,1992
2025/01/12,14:12:17,8,136.0,s,1993
2025/01/12,14:12:21,11,153.0,s,1994
2025/01/12,14:12:23,21,80.0,s,1995
2025/01/12,14:12:31,1,55.0,s,1996
2025/01/12,14:12:46,1,58.0,s,1997
2025/01/12,14:12:48,1,41.0,s,1998
2025/01/12,14:12:49,1,41.0,s,1999
2025/01/12,14:12:50,4,98.0,s,2000
2025/01/12,14:12:51,1,51.0,s,2001
2025/01/12,14:12:53,1,37.0,s,2002
2025/01/12,14:12:58,12,195.0,s,2003
2025/01/12,14:13:09,2,72.0,s,2004
2025/01/12,14:13:15,2,43.0,s,2005
2025/01/12,14:13:25,15,204.0,s,2006
2025/01/12,14:13:26,16,190.0,s,2007
2025/01/12,14:13:30,13,179.0,s,2008
2025/01/12,14:13:32,1,38.0,s,2009
2025/01/12,14:13:33,1,45.0,s,2010
2025/01/12,14:13:39,6,64.0,s,2011
2025/01/12,14:13:40,9,61.0,s,2012
2025/01/12,14:13:41,1,52.0,s,2013
2025/01/12,14:13:42,1,36.0,s,2014
2025/01/12,14:13:43,1,42.0,s,2015
2025/01/12,14:13:43,2,49.0,s,2016
2025/01/12,14:13:52,1,59.0,s,2017
2025/01/12,14:14:12,1,36.0,s,2018
2025/01/12,14:14:22,9,75.0,s,2019
2025/01/12,14:14:26,6,133.0,s,2020
2025/01/12,14:14:31,2,57.0,s,2021
2025/01/12,14:14:41,7,122.0,s,2022
2025/01/12,14:14:49,1,44.0,s,2023
2025/01/12,14:14:59,7,90.0,s,2024
2025/01/12,14:15:00,3,101.0,s,2025
2025/01/12,14:15:02,7,150.0,s,2026
2025/01/12,14:15:03,1,48.0,s,2027
2025/01/12,14:15:06,18,290393.0,s,2028
2025/01/12,14:15:10,1,37.0,s,2029
2025/01/12,14:15:12,10,139.0,s,2030
2025/01/12,14:15:14,1,36.0,s,2031
2025/01/12,14:15:14,2,49.0,s,2032
2025/01/12,14:15:30,1,36.0,s,2033
2025/01/12,14:15:39,6,70.0,s,2034
2025/01/12,14:16:07,1,37.0,s,2035
2025/01/12,14:16:08,2,51.0,s,2036
2025/01/12,14:16:09,2,85.0,s,2037
2025/01/12,14:16:31,3,57.0,s,2038
2025/01/12,14:16:32,1,41.0,s,2039
2025/01/12,14:16:32,1,45.0,s,2040
2025/01/12,14:16:34,4,64.0,s,2041
2025/01/12,14:16:35,5,62.0,s,2042
2025/01/12,14:16:45,1,41.0,s,2043
2025/01/12,14:16:46,1,44.0,s,2044
2025/01/12,14:16:54,1,36.0,s,2045
2025/01/12,14:16:54,2,64.0,s,2046
2025/01/12,14:17:03,1,38.0,s,2047
2025/01/12,14:17:04,1,42.0,s,2048
2025/01/12,14:17:07,1,46.0,s,2049
2025/01/12,14:17:10,4,109.0,s,2050
2025/01/12,14:17:16,1,55.0,s,2051
2025/01/12,14:17:17,6,164.0,s,2052
2025/01/12,14:17:20,1,46.0,s,2053
2025/01/12,14:17:27,2,57.0,s,2054
2025/01/12,14:17:28,6,45.0,s,2055
2025/01/12,14:17:36,12,156.0,s,2056
2025/01/12,14:17:46,29,201.0,s,2057
2025/01/12,14:18:09,9,105.0,s,2058
2025/01/12,14:18:12,4,82.0,s,2059
2025/01/12,14:18:13,1,47.0,s,2060
2025/01/12,14:18:13,6,61.0,s,2061
2025/01/12,14:18:17,2,43.0,s,2062
2025/01/12,14:18:25,1,50.0,s,2063
2025/01/12,14:18:26,7,96.0,s,2064
2025/01/12,14:18:33,3,73.0,s,2065
2025/01/12,14:18:34,2,39.0,s,2066
2025/01/12,14:18:35,1,39.0,s,2067
2025/01/12,14:18:40,2,50.0,s,2068
2025/01/12,14:18:44,1,55.0,s,2069
2025/01/12,14:18:46,1,48.0,s,2070
2025/01/12,14:18:48,4,41.0,s,2071
2025/01/12,14:18:52,17,241.0,s,2072
2025/01/12,14:18:55,1,41.0,s,2073
2025/01/12,14:18:58,19,164.0,s,2074
2025/01/12,14:19:05,30,182.0,s,2075
2025/01/12,14:19:15,12,136.0,s,2076
2025/01/12,14:19:19,8,99.0,s,2077
2025/01/12,14:19:23,2,58.0,s,2078
2025/01/12,14:19:24,1,40.0,s,2079
2025/01/12,14:19:27,1,51.0,s,2080
2025/01/12,14:19:30,17,140.0,s,2081
2025/01/12,14:19:35,3,65.0,s,2082
2025/01/12,14:19:37,2,46.0,s,2083
2025/01/12,14:19:39,1,38.0,s,2084
2025/01/12,14:19:39,3,98.0,s,2085
2025/01/12,14:19:51,8,86.0,s,2086
2025/01/12,14:19:52,1,49.0,s,2087
2025/01/12,14:19:55,10,94.0,s,2088
2025/01/12,14:20:04,1,37.0,s,2089
2025/01/12,14:20:11,1,38.0,s,2090
2025/01/12,14:20:20,6,80.0,s,2091
2025/01/12,14:20:21,2,68.0,s,2092
2025/01/12,14:20:24,2,50.0,s,2093
2025/01/12,14:20:26,5,122.0,s,2094
2025/01/12,14:20:31,1,50.0,s,2095
2025/01/12,14:20:36,2,50.0,s,2096
2025/01/12,14:20:43,8,101.0,s,2097
2025/01/12,14:20:50,3,55.0,s,2098
2025/01/12,14:20:53,1,36.0,s,2099
2025/01/12,14:21:02,1,39.0,s,2100
2025/01/12,14:21:24,3,98.0,s,2101
2025/01/12,14:21:27,16,173.0,s,2102
2025/01/12,14:21:33,27,134.0,s,2103
2025/01/12,14:21:34,1,36.0,s,2104
2025/01/12,14:21:39,1,39.0,s,2105
2025/01/12,14:21:42,15,120.0,s,2106
2025/01/12,14:21:46,2,50.0,s,2107
2025/01/12,14:21:49,10,82.0,s,2108
2025/01/12,14:21:54,1,40.0,s,2109
2025/01/12,14:21:57,2,49.0,s,2110
2025/01/12,14:21:59,12,155.0,s,2111
2025/01/12,14:22:06,9,98.0,s,2112
2025/01/12,14:22:13,1,36.0,s,2113
2025/01/12,14:22:14,2,80.0,s,2114
2025/01/12,14:22:16,2,38.0,s,2115
2025/01/12,14:22:19,3,68.0,s,2116
2025/01/12,14:22:20,5,60.0,s,2117
2025/01/12,14:22:30,1,38.0,s,2118
2025/01/12,14:22:30,2,68.0,s,2119
2025/01/12,14:22:31,3,54.0,s,2120
2025/01/12,14:22:34,1,38.0,s,2121
2025/01/12,14:22:35,3,67.0,s,2122
2025/01/12,14:22:38,1,36.0,s,2123
2025/01/12,14:22:41,24,193.0,s,2124
2025/01/12,14:22:45,9,83.0,s,2125
2025/01/12,14:22:51,12,165.0,s,2126
2025/01/12,14:23:02,1,43.0,s,2127
2025/01/12,14:23:02,2,63.0,s,2128
2025/01/12,14:23:09,12,193.0,s,2129
2025/01/12,14:23:13,1,38.0,s,2130
2025/01/12,14:23:14,1,36.0,s,2131
2025/01/12,14:23:15,2,56.0,s,2132
2025/01/12,14:23:17,6,90.0,s,2133
2025/01/12,14:23:22,1,46.0,s,2134
2025/01/12,14:23:22,4,60.0,s,2135
2025/01/12,14:23:23,1,38.0,s,2136
2025/01/12,14:23:23,3,83.0,s,2137
2025/01/12,14:23:29,26,184.0,s,2138
2025/01/12,14:23:36,14,93.0,s,2139
2025/01/12,14:23:44,7,126.0,s,2140
2025/01/12,14:23:49,4,77.0,s,2141
2025/01/12,14:23:50,1,43.0,s,2142
2025/01/12,14:23:51,5,161.0,s,2143
2025/01/12,14:23:58,16,154.0,s,2144
2025/01/12,14:24:02,1,42.0,s,2145
2025/01/12,14:24:11,10,150.0,s,2146
2025/01/12,14:24:20,5,95.0,s,2147
2025/01/12,14:24:26,1,51.0,s,2148
2025/01/12,14:24:30,1,40.0,s,2149
2025/01/12,14:24:30,2,69.0,s,2150
2025/01/12,14:24:37,14,146.0,s,2151
2025/01/12,14:24:42,10,142.0,s,2152
2025/01/12,14:25:02,10,150.0,s,2153
2025/01/12,14:25:06,13,109.0,s,2154
2025/01/12,14:25:09,6,98.0,s,2155
2025/01/12,14:25:12,4,148.0,s,2156
2025/01/12,14:25:19,2,74.0,s,2157
2025/01/12,14:25:21,1,47.0,s,2158
2025/01/12,14:25:25,1,38.0,s,2159
2025/01/12,14:25:25,1,46.0,s,2160
2025/01/12,14:25:26,3,70.0,s,2161
2025/01/12,14:25:30,1,36.0,s,2162
2025/01/12,14:25:31,2,60.0,s,2163
2025/01/12,14:25:32,4,62.0,s,2164
2025/01/12,14:25:44,2,46.0,s,2165
2025/01/12,14:25:47,1,46.0,s,2166
2025/01/12,14:25:49,1,43.0,s,2167
2025/01/12,14:25:50,11,152.0,s,2168
2025/01/12,14:25:56,5,86.0,s,2169
2025/01/12,14:26:02,24,170.0,s,2170
2025/01/12,14:26:06,1,53.0,s,2171
2025/01/12,14:26:22,15,115.0,s,2172
2025/01/12,14:26:27,8,198.0,s,2173
2025/01/12,14:26:28,17,80.0,s,2174
2025/01/12,14:26:30,9,159.0,s,2175
2025/01/12,14:26:49,7,81.0,s,2176
2025/01/12,14:27:01,1,36.0,s,2177
2025/01/12,14:27:02,3,56.0,s,2178
2025/01/12,14:27:03,6,77.0,s,2179
2025/01/12,14:27:07,19,122.0,s,2180
2025/01/12,14:27:08,23,96.0,s,2181
2025/01/12,14:27:16,1,41.0,s,2182
2025/01/12,14:27:17,2,45.0,s,2183
2025/01/12,14:27:25,14,123.0,s,2184
2025/01/12,14:27:26,1,44.0,s,2185
2025/01/12,14:27:27,1,39.0,s,2186
2025/01/12,14:27:28,3,95.0,s,2187
2025/01/12,14:27:30,4,48.0,s,2188
2025/01/12,14:27:31,1,44.0,s,2189
2025/01/12,14:27:35,12,182.0,s,2190
2025/01/12,14:27:37,25,134.0,s,2191
2025/01/12,14:27:41,10,122.0,s,2192
2025/01/12,14:27:48,1,45.0,s,2193
2025/01/12,14:27:48,1,55.0,s,2194
2025/01/12,14:27:51,14,141.0,s,2195
2025/01/12,14:27:54,1,40.0,s,2196
2025/01/12,14:27:55,4,65.0,s,2197
2025/01/12,14:27:56,2,84.0,s,2198
2025/01/12,14:27:58,2,55.0,s,2199
2025/01/12,14:28:06,10,218.0,s,2200
2025/01/12,14:28:08,26,93.0,s,2201
2025/01/12,14:28:09,4,68.0,s,2202
2025/01/12,14:28:11,7,81.0,s,2203
2025/01/12,14:28:12,10,75.0,s,2204
2025/01/12,14:28:22,1,36.0,s,2205
2025/01/12,14:28:23,5,99.0,s,2206
2025/01/12,14:28:24,1,46.0,s,2207
2025/01/12,14:28:28,1,36.0,s,2208
2025/01/12,14:28:37,3,52.0,s,2209
2025/01/12,14:28:38,3,75.0,s,2210
2025/01/12,14:28:40,6,134.0,s,2211
2025/01/12,14:28:43,10,110.0,s,2212
2025/01/12,14:28:44,3,75.0,s,2213
2025/01/12,14:28:45,2,68.0,s,2214
2025/01/12,14:28:46,7,80.0,s,2215
2025/01/12,14:29:04,52,172.0,s,2216
2025/01/12,14:29:07,2,47.0,s,2217
2025/01/12,14:29:08,1,54.0,s,2218
2025/01/12,14:29:10,2,82.0,s,2219
2025/01/12,14:29:16,5,127.0,s,2220
2025/01/12,14:29:20,6,71.0,s,2221
2025/01/12,14:29:21,1,36.0,s,2222
2025/01/12,14:29:21,1,38.0,s,2223
2025/01/12,14:29:22,3,65.0,s,2224
2025/01/12,14:29:23,1,49.0,s,2225
2025/01/12,14:29:24,1,38.0,s,2226
2025/01/12,14:29:25,4,78.0,s,2227
2025/01/12,14:29:27,1,44.0,s,2228
2025/01/12,14:29:30,1,47.0,s,2229
2025/01/12,14:29:30,2,57.0,s,2230
2025/01/12,14:29:32,1,36.0,s,2231
2025/01/12,14:29:33,1,41.0,s,2232
2025/01/12,14:29:35,4,59.0,s,2233
2025/01/12,14:29:36,1,36.0,s,2234
2025/01/12,14:29:36,1,42.0,s,2235
2025/01/12,14:29:41,8,156.0,s,2236
2025/01/12,14:29:55,21,161.0,s,2237
2025/01/12,14:30:05,44,261.0,s,2238
2025/01/12,14:30:20,2,67.0,s,2239
2025/01/12,14:30:21,2,49.0,s,2240
2025/01/12,14:30:22,1,49.0,s,2241
2025/01/12,14:30:26,26,188.0,s,2242
2025/01/12,14:30:29,5,51.0,s,2243
2025/01/12,14:30:47,8,104.0,s,2244
2025/01/12,14:30:56,25,144.0,s,2245
2025/01/12,14:31:03,7,87.0,s,2246
2025/01/12,14:31:07,1,50.0,s,2247
2025/01/12,14:31:10,5,111.0,s,2248
2025/01/12,14:31:15,10,63.0,s,2249
2025/01/12,14:31:35,10,198.0,s,2250
2025/01/12,14:31:40,51,80.0,s,2251
2025/01/12,14:31:47,12,171.0,s,2252
2025/01/12,14:31:56,1,54.0,s,2253
2025/01/12,14:32:00,14,147.0,s,2254
2025/01/12,14:32:02,7,119.0,s,2255
2025/01/12,14:32:03,8,122.0,s,2256
2025/01/12,14:32:10,1,55.0,s,2257
2025/01/12,14:32:11,4,50.0,s,2258
2025/01/12,14:32:18,12,103.0,s,2259
2025/01/12,14:32:21,1,36.0,s,2260
2025/01/12,14:32:22,1,39.0,s,2261
2025/01/12,14:32:28,2,46.0,s,2262
2025/01/12,14:32:33,4,90.0,s,2263
2025/01/12,14:32:34,1,37.0,s,2264
2025/01/12,14:32:46,8,126.0,s,2265
2025/01/12,14:33:07,1,37.0,s,2266
2025/01/12,14:33:07,4,73.0,s,2267
2025/01/12,14:33:08,5,70.0,s,2268
2025/01/12,14:33:26,3,60.0,s,2269
2025/01/12,14:33:27,4,72.0,s,2270
2025/01/12,14:33:37,1,43.0,s,2271
2025/01/12,14:33:39,8,70.0,s,2272
2025/01/12,14:33:45,4,73.0,s,2273
2025/01/12,14:33:46,10,101.0,s,2274
2025/01/12,14:34:03,3,63.0,s,2275
2025/01/12,14:34:04,1,37.0,s,2276
2025/01/12,14:34:04,2,46.0,s,2277
2025/01/12,14:34:10,2,45.0,s,2278
2025/01/12,14:34:19,9,121.0,s,2279
2025/01/12,14:34:21,4,90.0,s,2280
2025/01/12,14:34:23,7,96.0,s,2281
2025/01/12,14:34:24,5,90.0,s,2282
2025/01/12,14:34:26,1,36.0,s,2283
2025/01/12,14:34:28,7,153.0,s,2284
2025/01/12,14:34:34,4,58.0,s,2285
2025/01/12,14:34:35,4,54.0,s,2286
2025/01/12,14:34:36,1,40.0,s,2287
2025/01/12,14:34:38,15,121.0,s,2288
2025/01/12,14:34:41,4,99.0,s,2289
2025/01/12,14:34:48,7,65.0,s,2290
2025/01/12,14:34:58,2,49.0,s,2291
2025/01/12,14:34:59,3,53.0,s,2292
2025/01/12,14:35:13,7,118.0,s,2293
2025/01/12,14:35:14,11,107.0,s,2294
2025/01/12,14:35:24,18,115.0,s,2295
2025/01/12,14:35:25,1,40.0,s,2296
2025/01/12,14:35:25,2,44.0,s,2297
2025/01/12,14:35:27,7,84.0,s,2298
2025/01/12,14:35:28,14,46.0,s,2299
2025/01/12,14:35:29,1,37.0,s,2300
2025/01/12,14:35:29,2,50.0,s,2301
2025/01/12,14:35:30,4,69.0,s,2302
2025/01/12,14:35:33,3,54.0,s,2303
2025/01/12,14:35:36,5,62.0,s,2304
2025/01/12,14:35:38,5,60.0,s,2305
2025/01/12,14:35:39,1,36.0,s,2306
2025/01/12,14:35:45,3,71.0,s,2307
2025/01/12,14:35:52,1,53.0,s,2308
2025/01/12,14:35:58,18,284.0,s,2309
2025/01/12,14:36:02,8,222.0,s,2310
2025/01/12,14:36:19,3,75.0,s,2311
2025/01/12,14:36:20,4,82.0,s,2312
2025/01/12,14:36:22,15,131.0,s,2313
2025/01/12,14:36:24,8,166.0,s,2314
2025/01/12,14:36:27,1,45.0,s,2315
2025/01/12,14:36:28,1,37.0,s,2316
2025/01/12,14:36:31,1,41.0,s,2317
2025/01/12,14:36:35,8,148.0,s,2318
2025/01/12,14:36:38,2,49.0,s,2319
2025/01/12,14:36:41,2,65.0,s,2320
2025/01/12,14:36:44,1,45.0,s,2321
2025/01/12,14:36:44,1,51.0,s,2322
2025/01/12,14:36:47,14,250.0,s,2323
2025/01/12,14:36:55,8,108.0,s,2324
2025/01/12,14:37:05,32,233.0,s,2325
2025/01/12,14:37:09,2,52.0,s,2326
2025/01/12,14:37:13,8,82.0,s,2327
2025/01/12,14:37:14,11,63.0,s,2328
2025/01/12,14:37:18,15,155.0,s,2329
2025/01/12,14:37:23,5,99.0,s,2330
2025/01/12,14:37:24,1,37.0,s,2331
2025/01/12,14:37:30,1,36.0,s,2332
2025/01/12,14:37:30,4,131.0,s,2333
2025/01/12,14:37:35,5,73.0,s,2334
2025/01/12,14:37:39,1,43.0,s,2335
2025/01/12,14:37:40,1,41.0,s,2336
2025/01/12,14:37:40,1,42.0,s,2337
2025/01/12,14:37:44,6,157.0,s,2338
2025/01/12,14:37:51,4,124.0,s,2339
2025/01/12,14:37:52,10,94.0,s,2340
2025/01/12,14:37:58,1,40.0,s,2341
2025/01/12,14:38:01,16,142.0,s,2342
2025/01/12,14:38:09,16,147.0,s,2343
2025/01/12,14:38:11,25,101.0,s,2344
2025/01/12,14:38:13,2,86.0,s,2345
2025/01/12,14:38:17,1,51.0,s,2346
2025/01/12,14:38:19,1,38.0,s,2347
2025/01/12,14:38:21,18,123.0,s,2348
2025/01/12,14:38:22,3,100.0,s,2349
2025/01/12,14:38:29,4,68.0,s,2350
2025/01/12,14:38:38,14,144.0,s,2351
2025/01/12,14:38:41,1,36.0,s,2352
2025/01/12,14:38:50,1,55.0,s,2353
2025/01/12,14:38:51,4,116.0,s,2354
2025/01/12,14:38:52,5,127.0,s,2355
2025/01/12,14:39:09,1,38.0,s,2356
2025/01/12,14:39:09,2,57.0,s,2357
2025/01/12,14:39:19,3,82.0,s,2358
2025/01/12,14:39:24,2,80.0,s,2359
2025/01/12,14:39:34,32,611.0,s,2360
2025/01/12,14:39:46,16,118.0,s,2361
2025/01/12,14:39:55,45,123.0,s,2362
2025/01/12,14:39:59,5,126.0,s,2363
2025/01/12,14:40:01,1,63.0,s,2364
2025/01/12,14:40:05,1,39.0,s,2365
2025/01/12,14:40:05,2,61.0,s,2366
2025/01/12,14:40:11,1,44.0,s,2367
2025/01/12,14:40:15,1,46.0,s,2368
2025/01/12,14:40:17,9,151.0,s,2369
2025/01/12,14:40:35,40,313.0,s,2370
2025/01/12,14:40:42,6,47.0,s,2371
2025/01/12,14:40:46,6,95.0,s,2372
2025/01/12,14:40:54,4,127.0,s,2373
2025/01/12,14:41:02,7,80.0,s,2374
2025/01/12,14:41:07,2,57.0,s,2375
2025/01/12,14:41:09,16,169.0,s,2376
2025/01/12,14:41:14,14,254.0,s,2377
2025/01/12,14:41:20,4,81.0,s,2378
2025/01/12,14:41:28,9,75.0,s,2379
2025/01/12,14:41:37,1,53.0,s,2380
2025/01/12,14:41:37,3,118.0,s,2381
2025/01/12,14:41:43,1,49.0,s,2382
2025/01/12,14:41:47,1,42.0,s,2383
2025/01/12,14:41:48,1,37.0,s,2384
2025/01/12,14:41:48,1,42.0,s,2385
2025/01/12,14:41:49,3,46.0,s,2386
2025/01/12,14:41:54,8,138.0,s,2387
2025/01/12,14:42:25,2,75.0,s,2388
2025/01/12,14:42:26,1,45.0,s,2389
2025/01/12,14:42:26,4,56.0,s,2390
2025/01/12,14:42:32,6,133.0,s,2391
2025/01/12,14:42:36,1,41.0,s,2392
2025/01/12,14:42:36,3,71.0,s,2393
2025/01/12,14:42:42,16,177.0,s,2394
2025/01/12,14:42:44,7,101.0,s,2395
2025/01/12,14:42:49,1,39.0,s,2396
2025/01/12,14:42:53,24,99.0,s,2397
2025/01/12,14:42:54,1,42.0,s,2398
2025/01/12,14:42:56,2,56.0,s,2399
2025/01/12,14:42:57,3,85.0,s,2400
2025/01/12,14:43:02,2,66.0,s,2401
2025/01/12,14:43:03,2,49.0,s,2402
2025/01/12,14:43:35,4,68.0,s,2403
2025/01/12,14:43:36,3,70.0,s,2404
2025/01/12,14:43:46,3,71.0,s,2405
2025/01/12,14:43:54,1,38.0,s,2406
2025/01/12,14:43:55,2,43.0,s,2407
2025/01/12,14:44:07,4,74.0,s,2408
2025/01/12,14:44:08,2,59.0,s,2409
2025/01/12,14:44:09,2,63.0,s,2410
2025/01/12,14:44:18,8,85.0,s,2411
2025/01/12,14:44:23,1,37.0,s,2412
2025/01/12,14:44:24,1,36.0,s,2413
2025/01/12,14:44:28,2,37.0,s,2414
2025/01/12,14:44:29,1,42.0,s,2415
2025/01/12,14:44:32,1,56.0,s,2416
2025/01/12,14:44:34,7,118.0,s,2417
2025/01/12,14:44:44,1,46.0,s,2418
2025/01/12,14:44:45,4,88.0,s,2419
2025/01/12,14:44:51,12,194.0,s,2420
2025/01/12,14:44:53,22,76.0,s,2421
2025/01/12,14:45:13,1,48.0,s,2422
2025/01/12,14:45:21,1,37.0,s,2423
2025/01/12,14:45:32,1,36.0,s,2424
2025/01/12,14:45:34,11,97.0,s,2425
2025/01/12,14:45:36,1,41.0,s,2426
2025/01/12,14:45:37,5,96.0,s,2427
2025/01/12,14:45:40,2,75.0,s,2428
2025/01/12,14:45:41,2,44.0,s,2429
2025/01/12,14:46:18,4,70.0,s,2430
2025/01/12,14:46:19,3,66.0,s,2431
2025/01/12,14:46:24,6,86.0,s,2432
2025/01/12,14:46:29,1,37.0,s,2433
2025/01/12,14:46:31,9,88.0,s,2434
2025/01/12,14:46:32,13,65.0,s,2435
2025/01/12,14:46:38,2,49.0,s,2436
2025/01/12,14:46:41,1,48.0,s,2437
2025/01/12,14:46:45,6,73.0,s,2438
2025/01/12,14:46:46,1,38.0,s,2439
2025/01/12,14:46:46,11,66.0,s,2440
2025/01/12,14:46:49,1,36.0,s,2441
2025/01/12,14:46:55,6,103.0,s,2442
2025/01/12,14:47:22,1,39.0,s,2443
2025/01/12,14:47:23,1,36.0,s,2444
2025/01/12,14:47:25,9,140.0,s,2445
2025/01/12,14:47:27,19,49.0,s,2446
2025/01/12,14:47:29,1,58.0,s,2447
2025/01/12,14:47:37,4,86.0,s,2448
2025/01/12,14:47:41,10,165.0,s,2449
2025/01/12,14:47:43,21,87.0,s,2450
2025/01/12,14:47:48,6,124.0,s,2451
2025/01/12,14:48:06,2,65.0,s,2452
2025/01/12,14:48:07,2,50.0,s,2453
2025/01/12,14:48:10,1,36.0,s,2454
2025/01/12,14:48:10,1,40.0,s,2455
2025/01/12,14:48:11,2,37.0,s,2456
2025/01/12,14:48:21,12,190.0,s,2457
2025/01/12,14:48:30,4,115.0,s,2458
2025/01/12,14:48:38,12,127.0,s,2459
2025/01/12,14:48:44,1,39.0,s,2460
2025/01/12,14:49:09,1,45.0,s,2461
2025/01/12,14:49:14,3,78.0,s,2462
2025/01/12,14:49:33,1,42.0,s,2463
2025/01/12,14:49:39,2,81.0,s,2464
2025/01/12,14:49:40,6,63.0,s,2465
2025/01/12,14:49:42,1,40.0,s,2466
2025/01/12,14:50:03,4,98.0,s,2467
2025/01/12,14:51:08,8,84.0,s,2468
2025/01/12,14:51:13,7,104.0,s,2469
2025/01/12,14:51:17,6,82.0,s,2470
2025/01/12,14:51:18,7,82.0,s,2471
2025/01/12,14:51:30,2,58.0,s,2472
2025/01/12,14:51:41,8,136.0,s,2473
2025/01/12,14:52:24,2,52.0,s,2474
2025/01/12,14:52:31,1,61.0,s,2475
2025/01/12,14:52:32,4,62.0,s,2476
2025/01/12,14:52:39,1,42.0,s,2477
2025/01/12,14:53:07,10,172.0,s,2478
2025/01/12,14:53:15,9,113.0,s,2479
2025/01/12,14:53:21,2,44.0,s,2480
2025/01/12,14:53:22,1,41.0,s,2481
2025/01/12,14:53:31,9,111.0,s,2482
2025/01/12,14:53:34,2,59.0,s,2483
2025/01/12,14:53:35,2,83.0,s,2484
2025/01/12,14:53:36,4,127.0,s,2485
2025/01/12,14:53:37,3,76.0,s,2486
2025/01/12,14:55:06,2,54.0,s,2487
2025/01/12,14:56:09,7,183.0,s,2488
2025/01/12,14:56:13,5,116.0,s,2489
2025/01/12,14:57:48,1,54.0,s,2490
2025/01/12,14:57:48,2,66.0,s,2491
2025/01/12,14:58:00,1,41.0,s,2492
2025/01/12,14:58:06,1,37.0,s,2493
2025/01/12,14:58:57,2,61.0,s,2494
2025/01/12,14:59:15,2,44.0,s,2495
2025/01/12,14:59:16,1,40.0,s,2496
2025/01/12,14:59:24,16,228.0,s,2497
2025/01/12,14:59:28,42,124.0,s,2498
2025/01/12,15:00:10,3,107.0,s,2499
2025/01/12,15:00:11,1,38.0,s,2500
2025/01/12,15:00:13,1,37.0,s,2501
