DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2000/01/23,00:04:49,15,5551.1724,s,1121
2000/01/23,00:07:30,14,9770.1953,s,1122
2000/01/23,00:08:19,17,11429.2148,s,1123
2000/01/23,00:29:45,2,937.8853,s,1124
2000/01/23,00:36:25,5,2995.8816,s,1125
2000/01/23,00:36:53,1,240.0891,s,1126
2000/01/23,00:36:54,1,287.7912,s,1127
2000/01/23,00:38:30,4,2021.3192,s,1128
2000/01/23,00:40:09,4,780.7822,s,1129
2000/01/23,00:41:24,18,11573.2041,s,1130
2000/01/23,00:43:46,8,4061.5071,s,1131
2000/01/23,00:44:43,1,336.2068,s,1132
2000/01/23,02:07:34,3,1639.5984,s,1133
2000/01/23,03:12:15,5,3369.3413,s,1134
2000/01/23,03:12:51,4,1817.5491,s,1135
2000/01/23,03:13:24,6,3588.3806,s,1136
2000/01/23,03:13:49,9,5075.8184,s,1137
2000/01/23,03:23:08,3,896.6872,s,1138
2000/01/23,03:23:13,1,722.1254,s,1139
2000/01/23,03:23:19,4,2633.6025,s,1140
2000/01/23,03:38:41,1,58.1343,s,1141
2000/01/23,03:39:07,2,1348.0602,s,1142
2000/01/23,03:39:38,15,3783.092,s,1143
2000/01/23,03:39:42,3,1328.7841,s,1144
2000/01/23,03:39:48,26,4326.625,s,1145
2000/01/23,03:39:53,2,865.462,s,1146
2000/01/23,03:42:51,5,2592.1433,s,1147
2000/01/23,03:43:28,16,228.8648,s,1148
2000/01/23,03:43:37,61,11448.9023,s,1149
2000/01/23,03:43:45,1,574.928,s,1150
2000/01/23,04:11:44,9,5446.8989,s,1151
2000/01/23,04:29:11,10,2320.4429,s,1152
2000/01/23,05:09:31,2,217.4311,s,1153
2000/01/23,05:17:08,6,3900.0574,s,1154
2000/01/23,05:17:45,5,2791.2268,s,1155
2000/01/23,06:55:46,10,5631.6274,s,1156
2000/01/23,06:58:19,5,3411.2039,s,1157
2000/01/23,06:58:32,2,1302.6333,s,1158
2000/01/23,06:58:49,22,11441.1904,s,1159
2000/01/23,07:02:04,23,11397.3857,s,1160
2000/01/23,07:36:48,3,1866.1865,s,1161
2000/01/23,07:36:53,6,3997.0344,s,1162
2000/01/23,07:47:04,3,862.4172,s,1163
2000/01/23,07:47:48,22,11189.4248,s,1164
2000/01/23,07:48:57,6,4189.6182,s,1165
2000/01/23,08:14:08,2,545.2562,s,1166
2000/01/23,08:15:17,1,302.4677,s,1167
2000/01/23,08:15:26,26,11170.6943,s,1168
2000/01/23,08:49:10,11,7261.1533,s,1169
2000/01/23,23:53:02,20,11694.9111,s,1170
2000/01/24,01:35:42,4,2569.9431,s,1171
2000/01/24,02:20:39,102,11734.1797,s,1172
2000/01/24,02:21:12,31,11727.793,s,1173
2000/01/24,03:02:35,3,2199.2754,s,1174
2000/01/24,03:04:03,7,4606.5259,s,1175
2000/01/24,03:18:02,13,9434.665,s,1176
2000/01/24,03:18:10,17,11727.7734,s,1177
2000/01/24,03:18:21,9,6156.2998,s,1178
2000/01/24,05:57:30,1,42.0281,s,1179
2000/01/24,06:19:52,6,4155.792,s,1180
2000/01/24,06:25:39,13,8573.1201,s,1181
2000/01/24,06:28:51,12,8013.2017,s,1182
2000/01/24,06:30:59,3,1133.1149,s,1183
2000/01/24,06:31:12,2,1448.7311,s,1184
2000/01/24,06:31:27,18,11609.752,s,1185
2000/01/24,06:47:17,19,11602.5771,s,1186
2000/01/24,06:47:24,24,11604.0264,s,1187
2000/01/24,08:19:42,4,2695.0725,s,1188
2000/01/24,09:39:37,1,153.7984,s,1189
2000/01/24,10:45:20,1,258.5913,s,1190
2000/01/24,10:45:37,2,727.8458,s,1191
2000/01/24,10:49:14,9,1873.2579,s,1192
2000/01/24,10:49:26,1,1129.1754,s,1193
2000/01/24,12:13:24,1,445.508,s,1194
2000/01/24,12:17:08,1,800.915,s,1195
2000/01/24,12:18:24,1,766.2026,s,1196
2000/01/24,12:24:06,1,485.5826,s,1197
2000/01/24,12:24:29,1,561.7767,s,1198
2000/01/24,12:32:23,1,617.2047,s,1199
2000/01/24,12:34:24,1,338.0101,s,1200
2000/01/24,12:34:36,1,782.4409,s,1201
2000/01/24,12:42:33,1,902.246,s,1202
2000/01/24,12:44:17,1,539.7479,s,1203
2000/01/24,12:53:18,1,166.4904,s,1204
2000/01/24,13:03:04,1,149.3673,s,1205
2000/01/24,13:21:19,1,452.7704,s,1206
2000/01/24,13:28:27,1,299.2614,s,1207
2000/01/24,13:38:29,1,404.1175,s,1208
2000/01/24,13:44:11,12,1964.4938,s,1209
2000/01/24,14:03:36,1,90.0055,s,1210
2000/01/24,16:40:08,2,437.8917,s,1211
2000/01/24,16:40:43,6,472.2599,s,1212
2000/01/24,16:40:53,1,240.002,s,1213
2000/01/24,16:41:47,1,833.7397,s,1214
2000/01/24,16:42:03,2,1401.873,s,1215
2000/01/24,16:42:14,10,1344.615,s,1216
2000/01/24,20:06:29,15,10387.4814,s,1217
2000/01/24,20:07:33,3,1796.0709,s,1218
2000/01/24,20:07:39,9,5739.3105,s,1219
2000/01/24,20:08:03,4,2431.8467,s,1220
2000/01/24,20:10:18,7,4326.6138,s,1221
2000/01/24,20:10:36,2,999.9605,s,1222
2000/01/24,20:14:59,5,2669.0159,s,1223
2000/01/24,20:27:57,7,3993.4265,s,1224
2000/01/24,21:48:34,3,2142.3462,s,1225
2000/01/24,21:51:37,8,5715.9268,s,1226
2000/01/24,23:59:46,3,2170.4534,s,1227
2000/01/25,00:44:55,7,4458.7202,s,1228
2000/01/25,01:08:21,4,2328.6223,s,1229
2000/01/25,01:08:29,4,2434.001,s,1230
2000/01/25,01:17:49,12,8094.4351,s,1231
2000/01/25,01:52:14,3,1368.5033,s,1232
2000/01/25,01:54:08,1,360.8506,s,1233
2000/01/25,01:58:23,9,4674.3286,s,1234
2000/01/25,02:05:43,2,1373.3698,s,1235
2000/01/25,02:13:10,7,4720.9351,s,1236
2000/01/25,02:20:24,17,11164.7119,s,1237
2000/01/25,02:41:37,2,600.5269,s,1238
2000/01/25,02:41:46,6,3637.1685,s,1239
2000/01/25,02:43:30,12,8348.5771,s,1240
2000/01/25,03:14:31,3,2148.1619,s,1241
2000/01/25,03:16:21,7,4817.6621,s,1242
2000/01/25,04:04:18,4,2371.8401,s,1243
2000/01/25,07:20:08,2,1340.3707,s,1244
2000/01/25,10:58:52,1,397.5166,s,1245
2000/01/25,14:26:03,6,2973.6926,s,1246
2000/01/25,14:29:09,13,5670.8188,s,1247
2000/01/25,14:29:32,3,1041.4213,s,1248
2000/01/25,14:29:37,15,8112.7324,s,1249
2000/01/25,14:32:22,5,2401.2534,s,1250
2000/01/25,14:32:27,18,4987.1851,s,1251
2000/01/25,14:32:45,19,4438.686,s,1252
2000/01/25,14:32:48,2,585.4767,s,1253
2000/01/25,14:35:25,17,4764.5332,s,1254
2000/01/25,14:37:31,4,460.9583,s,1255
2000/01/25,14:43:13,17,6896.2871,s,1256
2000/01/25,14:45:01,273,9702.0566,s,1257
2000/01/25,14:46:12,31,8905.8203,s,1258
2000/01/25,14:46:53,8,3942.6079,s,1259
2000/01/25,14:47:29,58,7805.856,s,1260
2000/01/25,14:48:59,6,1961.1779,s,1261
2000/01/25,15:02:06,23,9376.4932,s,1262
2000/01/25,15:02:52,11,667.5865,s,1263
2000/01/25,15:03:01,55,10801.415,s,1264
2000/01/25,15:03:50,28,8947.7119,s,1265
2000/01/25,15:03:58,18,8471.957,s,1266
2000/01/25,15:05:23,17,4546.9321,s,1267
2000/01/25,15:05:45,12,1196.7729,s,1268
2000/01/25,15:06:35,52,7893.0117,s,1269
2000/01/25,15:06:45,9,334.0622,s,1270
2000/01/25,15:06:53,10,2224.335,s,1271
2000/01/25,15:06:56,4,361.7074,s,1272
2000/01/25,15:08:13,41,9454.5508,s,1273
2000/01/25,15:08:48,39,9876.3496,s,1274
2000/01/25,15:10:59,18,9627.6055,s,1275
2000/01/25,15:12:49,4,337.85,s,1276
2000/01/25,15:13:27,18,4946.1665,s,1277
2000/01/25,15:16:10,36,9188.4863,s,1278
2000/01/25,15:20:47,95,9027.0537,s,1279
2000/01/25,15:22:34,80,6775.7446,s,1280
2000/01/25,15:22:44,21,8086.1655,s,1281
2000/01/25,15:23:30,73,8545.127,s,1282
2000/01/25,15:23:43,10,2699.3506,s,1283
2000/01/25,15:23:56,89,8475.3457,s,1284
2000/01/25,15:24:16,14,5614.5859,s,1285
2000/01/25,15:24:38,30,5285.9141,s,1286
2000/01/25,15:24:46,30,7413.3784,s,1287
2000/01/25,15:25:31,18,7654.3862,s,1288
2000/01/25,15:26:21,12,4766.9307,s,1289
2000/01/25,15:27:04,17,5994.2983,s,1290
2000/01/25,15:27:14,17,7250.3921,s,1291
2000/01/25,15:29:58,29,3214.1582,s,1292
2000/01/25,15:30:01,3,913.82,s,1293
2000/01/25,15:32:32,2,429.8414,s,1294
2000/01/25,15:33:08,16,2707.7407,s,1295
2000/01/25,15:33:13,3,985.1871,s,1296
2000/01/25,15:34:28,64,5620.3696,s,1297
2000/01/25,15:34:49,70,8780.9355,s,1298
2000/01/25,15:35:25,42,6132.5957,s,1299
2000/01/25,15:37:26,44,6126.4795,s,1300
2000/01/25,15:38:01,3,889.5357,s,1301
2000/01/25,15:38:06,17,8187.748,s,1302
2000/01/25,15:38:17,3,1308.1274,s,1303
2000/01/25,15:38:42,9,4218.877,s,1304
2000/01/25,15:39:45,22,6541.8594,s,1305
2000/01/25,15:40:02,20,7232.0376,s,1306
2000/01/25,15:41:04,18,10105.6562,s,1307
2000/01/25,15:41:10,11,5901.2856,s,1308
2000/01/25,15:43:02,30,11086.6719,s,1309
2000/01/25,15:44:07,103,9926.9668,s,1310
2000/01/25,15:48:30,24,7154.4644,s,1311
2000/01/25,16:37:04,9,752.3941,s,1312
2000/01/25,16:37:10,9,1425.6096,s,1313
2000/01/25,16:37:21,12,1818.8356,s,1314
2000/01/25,16:37:34,18,327.0259,s,1315
2000/01/25,16:37:51,48,5178.3867,s,1316
2000/01/25,16:38:00,4,1269.3296,s,1317
2000/01/25,16:38:04,1,187.8394,s,1318
2000/01/25,16:38:09,12,1504.8331,s,1319
2000/01/25,16:38:24,98,12003.2969,s,1320
2000/01/25,16:38:48,77,6399.6182,s,1321
2000/01/25,16:39:21,30,3082.2607,s,1322
2000/01/25,16:39:45,9,1158.7152,s,1323
2000/01/25,16:39:57,1,37.9566,s,1324
2000/02/03,18:21:56,5,146.3393,s,1325
2000/02/03,18:36:06,5,1654.0361,s,1326
2000/02/03,18:38:29,16,5762.376,s,1327
2000/02/03,18:38:35,7,2430.0208,s,1328
2000/02/03,18:38:41,3,548.6816,s,1329
2000/02/03,18:38:51,33,4502.4043,s,1330
2000/02/03,18:39:06,12,1825.0419,s,1331
2000/02/03,18:39:13,1,88.7204,s,1332
2000/02/03,18:39:17,6,1321.1355,s,1333
2000/02/03,18:39:26,1,66.54,s,1334
2000/02/03,18:39:32,1,150.1988,s,1335
2000/02/03,18:39:43,6,2028.09,s,1336
2000/02/03,18:39:54,5,1668.4907,s,1337
2000/02/03,18:40:02,10,2436.043,s,1338
2000/02/03,18:40:16,13,1997.9646,s,1339
2000/02/03,18:40:30,7,1229.4124,s,1340
2000/02/03,18:40:36,3,500.6242,s,1341
2000/02/03,18:40:50,5,1547.5186,s,1342
2000/02/03,18:46:02,2,828.9183,s,1343
2000/02/03,19:03:56,9,3259.2368,s,1344
2000/02/03,19:04:14,7,2576.1045,s,1345
2000/02/03,19:05:26,1,448.6891,s,1346
2000/02/03,19:06:54,2,614.4365,s,1347
2000/02/03,19:10:28,6,2605.1177,s,1348
2000/02/03,19:10:42,9,2483.0879,s,1349
2000/02/03,19:11:00,16,7627.5347,s,1350
2000/02/03,19:11:20,3,1222.7145,s,1351
2000/02/03,19:12:34,19,8050.605,s,1352
2000/02/03,19:12:42,4,1930.2435,s,1353
2000/02/03,19:13:00,17,7932.3208,s,1354
2000/02/03,19:13:11,17,7843.4868,s,1355
2000/02/03,19:13:56,9,4538.4819,s,1356
2000/02/03,19:14:51,17,8230.3018,s,1357
2000/02/03,19:15:41,17,7807.2817,s,1358
2000/02/03,19:22:53,3,965.0305,s,1359
2000/02/03,19:23:25,1,214.9621,s,1360
2000/02/03,19:23:39,1,255.0577,s,1361
2000/02/03,19:37:43,5,2069.6406,s,1362
2000/02/03,20:04:01,1,330.9485,s,1363
2000/02/03,20:04:13,1,112.2758,s,1364
2000/02/03,20:04:15,2,244.089,s,1365
2000/02/03,20:04:22,7,248.9062,s,1366
2000/02/03,20:05:16,13,1569.6063,s,1367
2000/02/03,20:17:36,1,117.5341,s,1368
2000/02/03,20:22:28,6,668.9965,s,1369
2000/02/03,20:54:09,1,52.5643,s,1370
2000/02/03,20:55:19,2,483.3832,s,1371
2000/02/03,20:55:22,1,167.0072,s,1372
2000/02/03,20:59:35,2,617.5417,s,1373
2000/02/03,21:05:14,1,413.9374,s,1374
2000/02/03,21:05:52,4,1774.1306,s,1375
2000/02/03,21:07:14,9,1298.5912,s,1376
2000/02/03,21:20:41,1,149.7985,s,1377
2000/02/03,21:28:12,1,204.5762,s,1378
2000/02/03,21:29:22,1,60.9755,s,1379
2000/02/03,21:32:04,43,4135.8979,s,1380
2000/02/03,21:32:11,15,2228.2871,s,1381
2000/02/03,21:32:59,1,428.4411,s,1382
2000/02/03,21:37:17,1,115.8895,s,1383
2000/02/03,21:39:27,4,511.2545,s,1384
2000/02/03,21:45:57,1,95.5489,s,1385
2000/02/03,21:47:28,3,831.5657,s,1386
2000/02/03,21:47:56,2,618.6611,s,1387
2000/02/03,21:48:01,1,91.3664,s,1388
2000/02/03,21:52:36,3,162.3318,s,1389
2000/02/03,21:59:55,2,710.9825,s,1390
2000/02/03,22:04:05,1,398.8986,s,1391
2000/02/03,22:04:15,25,3021.7896,s,1392
2000/02/03,22:06:27,10,3124.4265,s,1393
2000/02/03,22:07:35,1,130.0197,s,1394
2000/02/03,22:07:59,12,602.17,s,1395
2000/02/03,22:10:26,3,568.6403,s,1396
2000/02/03,22:13:52,2,684.8823,s,1397
2000/02/03,22:15:13,27,3669.2151,s,1398
2000/02/03,22:16:46,26,10798.4062,s,1399
2000/02/03,22:17:06,27,4329.0464,s,1400
2000/02/03,22:17:21,15,8553.1689,s,1401
2000/02/03,22:17:33,19,7444.7188,s,1402
2000/02/03,22:19:10,1,251.0733,s,1403
2000/02/03,22:53:33,13,129.0801,s,1404
2000/02/03,22:59:06,5,1132.8003,s,1405
2000/02/03,22:59:55,3,1479.9113,s,1406
2000/02/03,23:03:33,1,98.4196,s,1407
2000/02/03,23:04:23,14,4155.2163,s,1408
2000/02/03,23:34:22,2,716.5624,s,1409
2000/02/04,00:36:24,8,4025.5222,s,1410
2000/02/04,00:38:42,3,1921.7367,s,1411
2000/02/04,00:38:52,11,3903.0249,s,1412
2000/02/04,00:52:07,2,317.8478,s,1413
2000/02/04,00:55:12,13,7480.6714,s,1414
2000/02/04,00:58:07,5,1315.5948,s,1415
2000/02/04,00:58:28,9,2899.0337,s,1416
2000/02/04,01:01:47,4,941.9216,s,1417
2000/02/04,01:04:34,8,4565.8516,s,1418
2000/02/04,01:05:56,5,2000.7762,s,1419
2000/02/04,01:07:16,10,3765.6531,s,1420
2000/02/04,01:11:09,20,11369.0547,s,1421
2000/02/04,01:11:24,23,11042.6416,s,1422
2000/02/04,01:11:38,4,1808.541,s,1423
2000/02/04,01:11:43,9,6116.7788,s,1424
2000/02/04,01:12:22,16,3695.019,s,1425
2000/02/04,01:12:30,30,9231.3799,s,1426
2000/02/04,01:12:41,19,4484.791,s,1427
2000/02/04,01:12:54,3,1255.2935,s,1428
2000/02/04,01:13:00,3,394.5574,s,1429
2000/02/04,01:13:15,7,3369.6167,s,1430
2000/02/04,01:15:40,2,153.8251,s,1431
2000/02/05,01:53:10,1,120.6885,s,1432
2000/02/05,02:02:13,15,902.1631,s,1433
2000/02/05,02:51:45,2,641.3612,s,1434
2000/02/05,03:21:59,1,477.719,s,1435
2000/02/05,03:22:40,4,2257.3831,s,1436
2000/02/05,03:27:02,1,475.4312,s,1437
2000/02/05,03:35:04,3,1372.4919,s,1438
2000/02/05,03:42:54,4,1100.3295,s,1439
2000/02/05,04:05:17,4,1946.4817,s,1440
2000/02/05,04:07:05,9,4266.1885,s,1441
2000/02/05,04:09:59,1,502.0638,s,1442
2000/02/05,04:14:00,3,1226.4124,s,1443
2000/02/05,04:14:09,3,1752.2029,s,1444
2000/02/05,04:14:25,12,4601.7397,s,1445
2000/02/05,04:14:53,3,1699.0951,s,1446
2000/02/05,04:25:05,2,112.2042,s,1447
2000/02/05,04:25:08,6,3091.1987,s,1448
2000/02/05,04:29:13,1,125.385,s,1449
2000/02/05,04:29:45,2,1055.4797,s,1450
2000/02/05,04:30:19,2,670.6959,s,1451
2000/02/05,04:42:05,1,131.2893,s,1452
2000/02/05,05:14:19,9,2417.3372,s,1453
2000/02/05,05:17:11,1,439.6992,s,1454
2000/02/05,05:23:55,3,1498.6268,s,1455
2000/02/05,05:52:51,1,162.947,s,1456
2000/02/05,05:54:36,1,182.3298,s,1457
2000/02/05,05:56:04,5,1351.8704,s,1458
2000/02/05,05:57:53,3,569.3846,s,1459
2000/02/05,05:57:57,2,685.1772,s,1460
2000/02/05,05:58:38,17,1754.443,s,1461
2000/02/05,05:58:47,39,3156.5647,s,1462
2000/02/05,05:59:35,13,4678.4478,s,1463
2000/02/05,05:59:42,6,1663.9362,s,1464
2000/02/05,06:02:54,2,710.2592,s,1465
2000/02/05,06:07:17,2,793.9925,s,1466
2000/02/05,06:07:27,2,267.091,s,1467
2000/02/05,06:07:57,1,421.3192,s,1468
2000/02/05,06:08:01,1,180.2287,s,1469
2000/02/05,06:10:30,1,464.1549,s,1470
2000/02/05,06:10:53,2,379.8585,s,1471
2000/02/05,06:10:58,1,35.3177,s,1472
2000/02/05,06:17:33,1,68.2843,s,1473
2000/02/05,06:17:59,1,102.9503,s,1474
2000/02/05,06:19:11,4,982.204,s,1475
2000/02/05,06:22:30,1,230.9082,s,1476
2000/02/05,07:43:46,589,9201.7393,s,1477
2000/02/05,19:26:41,3,575.7636,s,1478
2000/02/05,20:23:48,4,1624.4136,s,1479
2000/02/05,20:53:31,1,515.2628,s,1480
2000/02/05,20:56:27,4,2120.2964,s,1481
2000/02/05,20:59:28,2,975.0259,s,1482
2000/02/05,21:01:39,7,3966.8445,s,1483
2000/02/05,21:04:32,4,1614.4926,s,1484
2000/02/05,21:12:14,1,525.1894,s,1485
2000/02/05,21:13:21,1,200.1831,s,1486
2000/02/05,21:14:12,1,64.6889,s,1487
2000/02/05,21:15:12,1,115.1957,s,1488
2000/02/05,21:15:26,2,387.816,s,1489
2000/02/05,21:19:57,1,529.6991,s,1490
2000/02/05,21:20:28,16,166.1631,s,1491
2000/02/05,21:20:29,1,65.3897,s,1492
2000/02/05,21:22:33,1,422.7278,s,1493
2000/02/05,21:22:52,1,308.5574,s,1494
2000/02/05,21:23:16,8,1923.8842,s,1495
2000/02/05,21:23:21,1,391.7878,s,1496
2000/02/05,21:23:57,7,568.6037,s,1497
2000/02/05,21:24:02,1,86.2374,s,1498
2000/02/05,21:24:35,1,582.8561,s,1499
2000/02/05,21:24:45,1,191.4516,s,1500
2000/02/05,21:24:54,2,445.6667,s,1501
2000/02/05,21:25:48,1,526.3748,s,1502
2000/02/05,21:25:59,6,4057.5366,s,1503
2000/02/05,21:26:56,29,11068.001,s,1504
2000/02/05,21:27:43,17,8340.4072,s,1505
2000/02/05,21:28:16,9,5995.8979,s,1506
2000/02/05,21:29:00,2,473.5268,s,1507
2000/02/05,21:30:04,35,11150.0889,s,1508
2000/02/05,21:30:18,4,2164.3088,s,1509
2000/02/05,21:30:26,18,11239.417,s,1510
2000/02/05,21:31:45,6,4028.5181,s,1511
2000/02/05,21:55:36,12,7980.9585,s,1512
2000/02/05,21:56:08,1,46.0252,s,1513
2000/02/05,22:01:33,1,293.739,s,1514
2000/02/05,22:02:00,7,4190.6924,s,1515
2000/02/05,22:04:12,2,623.1946,s,1516
2000/02/05,22:05:00,15,8317.04,s,1517
2000/02/05,22:05:22,8,4860.3857,s,1518
2000/02/05,22:05:28,7,4732.043,s,1519
2000/02/05,22:06:55,6,3469.9238,s,1520
2000/02/05,22:07:07,17,10298.583,s,1521
2000/02/05,22:08:29,5,2998.9629,s,1522
2000/02/05,22:08:33,1,111.5512,s,1523
2000/02/05,22:09:16,11,7168.9639,s,1524
2000/02/05,22:09:24,18,11166.1104,s,1525
2000/02/05,22:12:03,12,8400.9873,s,1526
2000/02/05,22:13:37,1,171.8273,s,1527
2000/02/05,22:15:16,3,262.7597,s,1528
2000/02/05,22:15:19,1,205.8009,s,1529
2000/02/05,22:15:48,11,828.4366,s,1530
2000/02/05,22:15:57,3,1039.1362,s,1531
2000/02/05,22:16:30,1,687.3344,s,1532
2000/02/05,22:17:32,1,591.7785,s,1533
2000/02/05,22:17:41,1,130.0997,s,1534
2000/02/05,22:17:42,2,475.2964,s,1535
2000/02/05,22:18:04,12,658.2834,s,1536
2000/02/05,22:18:23,6,3292.4421,s,1537
2000/02/05,22:18:50,10,6198.2339,s,1538
2000/02/05,22:21:04,30,11101.0723,s,1539
2000/02/05,22:25:01,18,11153.3145,s,1540
2000/02/05,22:25:22,4,2493.197,s,1541
2000/02/05,22:27:28,8,4479.9487,s,1542
2000/02/05,22:28:31,14,9107.8535,s,1543
2000/02/05,22:31:28,4,2050.9236,s,1544
2000/02/05,22:33:21,17,5455.3481,s,1545
2000/02/05,22:42:08,18,5748.1362,s,1546
2000/02/05,23:15:08,2,56.5487,s,1547
2000/02/05,23:17:05,1,122.1168,s,1548
2000/02/05,23:19:57,1,41.9368,s,1549
2000/02/05,23:20:21,12,1332.6099,s,1550
2000/02/05,23:20:36,2,125.0072,s,1551
2000/02/05,23:20:41,19,2282.9146,s,1552
2000/02/05,23:30:18,5,183.0755,s,1553
2000/02/06,18:21:56,2,1265.7847,s,1554
2000/02/06,18:22:02,27,11318.707,s,1555
2000/02/07,01:27:31,2,1064.5173,s,1556
2000/02/07,01:54:00,6,4077.5657,s,1557
2000/02/07,02:18:09,1,96.994,s,1558
2000/02/07,02:23:57,2,694.2233,s,1559
2000/02/07,02:24:34,111,11432.8193,s,1560
2000/02/07,02:24:59,1,681.8837,s,1561
2000/02/07,02:25:09,4,2241.4258,s,1562
2000/02/07,02:25:20,33,11131.7988,s,1563
2000/02/07,02:25:41,11,6739.9736,s,1564
2000/02/07,02:30:04,6,2858.7373,s,1565
2000/02/07,02:43:15,38,11740.1758,s,1566
2000/02/07,02:43:35,11,7575.0361,s,1567
2000/02/07,02:43:42,22,11693.6367,s,1568
2000/02/07,02:43:49,28,11742.501,s,1569
2000/02/07,02:44:11,100,11507.667,s,1570
2000/02/07,02:44:18,18,11670.3779,s,1571
2000/02/07,02:46:17,26,2419.4468,s,1572
2000/02/07,02:46:19,38,370.5961,s,1573
2000/02/07,02:46:27,53,11625.7109,s,1574
2000/02/07,02:46:58,142,6256.3247,s,1575
2000/02/07,02:47:12,73,11666.7422,s,1576
2000/02/07,02:47:38,1,376.5636,s,1577
2000/02/07,02:47:50,17,8893.1904,s,1578
2000/02/07,02:48:08,5,2846.0986,s,1579
2000/02/07,02:48:32,16,3730.9265,s,1580
2000/02/07,02:48:39,15,2207.6318,s,1581
2000/02/07,02:48:44,2,158.0847,s,1582
2000/02/07,02:48:45,1,527.2778,s,1583
2000/02/07,02:48:48,6,2782.8577,s,1584
2000/02/07,02:51:28,2,256.3681,s,1585
2000/02/07,02:52:48,1,58.8394,s,1586
2000/02/07,02:52:53,7,2392.1653,s,1587
2000/02/07,02:52:57,12,3866.3267,s,1588
2000/02/07,02:53:02,18,10425.458,s,1589
2000/02/07,02:53:09,17,9074.9541,s,1590
2000/02/07,02:53:13,10,1540.9865,s,1591
2000/02/07,02:53:17,5,832.5193,s,1592
2000/02/07,02:53:22,6,1421.3906,s,1593
2000/02/07,02:53:30,17,11573.0557,s,1594
2000/02/07,02:53:53,35,6912.2754,s,1595
2000/02/07,02:54:13,2,122.0312,s,1596
2000/02/07,02:54:23,8,3341.0432,s,1597
2000/02/07,02:54:28,14,3090.3813,s,1598
2000/02/07,02:54:47,7,2603.1667,s,1599
2000/02/07,02:54:52,7,823.4522,s,1600
2000/02/07,02:54:55,2,221.431,s,1601
2000/02/07,02:55:05,17,2575.6213,s,1602
2000/02/07,02:55:08,1,203.419,s,1603
2000/02/07,02:55:10,3,851.0286,s,1604
2000/02/07,02:55:15,15,1951.7428,s,1605
2000/02/07,02:55:27,2,457.1481,s,1606
2000/02/07,02:55:37,7,335.2195,s,1607
2000/02/07,02:55:44,17,6578.8213,s,1608
2000/02/07,02:55:53,12,2668.676,s,1609
2000/02/07,02:56:47,5,817.2501,s,1610
2000/02/07,02:56:57,1,69.4739,s,1611
2000/02/07,02:57:16,29,3862.6006,s,1612
2000/02/07,02:57:22,1,90.8496,s,1613
2000/02/07,02:57:29,1,122.4342,s,1614
2000/02/07,02:57:37,13,3624.7742,s,1615
2000/02/07,02:57:46,19,9419.1602,s,1616
2000/02/07,02:58:03,1,79.9525,s,1617
2000/02/07,02:58:05,9,1143.6693,s,1618
2000/02/07,02:58:19,85,11750.1953,s,1619
2000/02/07,02:58:47,15,4492.7124,s,1620
2000/02/07,02:58:58,32,11738.0137,s,1621
2000/02/07,02:59:18,37,5816.6958,s,1622
2000/02/07,02:59:27,37,2957.6272,s,1623
2000/02/07,02:59:33,77,1145.915,s,1624
2000/02/07,02:59:42,15,1189.1215,s,1625
2000/02/07,02:59:47,16,10604.7773,s,1626
2000/02/07,03:00:07,17,2093.5823,s,1627
2000/02/07,03:00:19,41,9502.9326,s,1628
2000/02/07,03:00:36,85,10641.8887,s,1629
2000/02/07,03:00:51,9,854.0172,s,1630
2000/02/07,03:00:55,16,1901.4706,s,1631
2000/02/07,03:02:26,16,9191.6436,s,1632
2000/02/07,03:02:30,1,685.076,s,1633
2000/02/07,03:02:41,51,7308.4102,s,1634
2000/02/07,03:02:53,1,457.6888,s,1635
2000/02/07,03:02:56,1,331.4106,s,1636
2000/02/07,03:03:04,14,371.7815,s,1637
2000/02/07,03:03:07,4,1625.4781,s,1638
2000/02/07,03:03:13,5,1508.1238,s,1639
2000/02/07,03:03:26,3,664.2214,s,1640
2000/02/07,03:03:37,17,1503.6323,s,1641
2000/02/07,03:03:44,13,8632.4385,s,1642
2000/02/07,03:04:07,18,1799.068,s,1643
2000/02/07,03:04:12,17,4105.9424,s,1644
2000/02/07,03:04:29,12,8076.9258,s,1645
2000/02/07,03:04:36,11,1179.7974,s,1646
2000/02/07,03:04:42,15,1202.5255,s,1647
2000/02/07,03:04:47,2,189.2101,s,1648
2000/02/07,03:05:00,62,9977.4131,s,1649
2000/02/07,03:05:21,14,678.6521,s,1650
2000/02/07,03:05:25,1,59.9489,s,1651
2000/02/07,03:05:34,29,11340.6221,s,1652
2000/02/07,03:05:46,57,11106.1787,s,1653
2000/02/07,03:06:02,1,424.6463,s,1654
2000/02/07,03:06:04,1,80.5199,s,1655
2000/02/07,03:06:11,50,2370.0508,s,1656
2000/02/07,03:06:20,20,2814.6797,s,1657
2000/02/07,03:06:24,5,1265.119,s,1658
2000/02/07,03:06:28,1,461.6901,s,1659
2000/02/07,03:06:37,43,3508.0981,s,1660
2000/02/07,03:06:48,39,4348.0259,s,1661
2000/02/07,03:07:00,30,11249.8477,s,1662
2000/02/07,03:07:06,1,302.0576,s,1663
2000/02/07,03:07:11,9,2073.1643,s,1664
2000/02/07,03:07:17,19,6337.5708,s,1665
2000/02/07,03:07:25,28,1781.6163,s,1666
2000/02/07,03:07:31,6,291.6534,s,1667
