DATE,TIME,OBS_NO,WEIGHT,STATUS,Visit
2000/01/16,00:31:05,16,256.3483,s,582
2000/01/16,00:37:12,197,257.9615,s,583
2000/01/16,00:40:55,202,260.5957,s,584
2000/01/16,00:43:20,32,256.8483,s,585
2000/01/16,00:53:31,2885,263.4861,s,586
2000/01/16,00:59:23,1051,258.9191,s,587
2000/01/16,01:23:23,316,289.6034,s,588
2000/01/16,01:24:23,12,225.48,s,589
2000/01/16,01:25:27,458,253.8235,s,590
2024/11/17,15:57:33,22,153.6167,s,591
2024/11/17,15:58:39,29,138.5264,s,592
2024/11/17,15:58:47,13,111.7388,s,593
2024/11/17,15:58:53,25,303.2584,s,594
2024/11/17,17:17:31,50,271.2036,s,595
